image_path,prob,class
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y1501_class0.png,0.010570487938821316,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y451_class0.png,0.06465348601341248,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1601_y401_class0.png,0.0015916259726509452,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1301_y1201_class0.png,0.2740112841129303,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1251_y851_class0.png,0.8949732184410095,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1401_y1401_class0.png,0.8784707188606262,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y201_class0.png,0.007011795416474342,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1001_y101_class0.png,0.19961987435817719,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y2001_class0.png,8.614650869276375e-05,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x751_y251_class0.png,0.20521655678749084,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1151_y551_class0.png,0.6382717490196228,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1551_y401_class0.png,0.0023186402395367622,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x551_y1001_class0.png,0.7553663849830627,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1351_y751_class0.png,0.6099598407745361,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x501_y1651_class0.png,0.007815889082849026,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x601_y951_class0.png,0.5877360701560974,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x451_y1051_class0.png,0.0023688741493970156,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1501_y701_class0.png,0.4756738245487213,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1551_y851_class0.png,0.44516533613204956,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x601_y201_class0.png,0.008898884057998657,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y201_class0.png,0.030329259112477303,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1751_y951_class0.png,0.014131492003798485,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1301_y601_class0.png,0.6012716889381409,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y151_class0.png,0.01729249209165573,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1651_y2051_class0.png,0.010328153148293495,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2251_y501_class0.png,0.006797531619668007,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1201_y751_class0.png,0.9846199154853821,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1201_y701_class0.png,0.9256342649459839,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y801_class0.png,0.3970102369785309,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y151_class0.png,0.24463357031345367,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x751_y1701_class0.png,0.00025069675757549703,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y151_class0.png,0.20497773587703705,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x601_y1001_class0.png,0.9064877033233643,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1701_y2101_class0.png,0.0053640566766262054,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y251_class0.png,0.055977754294872284,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2601_y1501_class0.png,7.84378862590529e-05,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1651_y851_class0.png,0.5122045874595642,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x801_y751_class0.png,0.6965778470039368,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y601_class0.png,0.08509904146194458,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y851_class0.png,0.8446654081344604,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x951_y851_class0.png,0.4865926504135132,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1501_y401_class0.png,0.0004148787120357156,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y701_class0.png,0.9181138277053833,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x401_y1001_class0.png,0.0021615505684167147,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x951_y351_class0.png,0.02964750863611698,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1301_y701_class0.png,0.6696368455886841,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1351_y701_class0.png,0.9784671068191528,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x601_y901_class0.png,0.02546808309853077,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1401_y1201_class0.png,0.5040892958641052,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y951_class0.png,0.7916600704193115,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2351_y551_class0.png,0.0002601723244879395,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1301_y351_class0.png,0.004022909794002771,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1101_y701_class0.png,0.9689150452613831,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1601_y651_class0.png,0.007710576057434082,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x551_y801_class0.png,0.0028560124337673187,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1551_y701_class0.png,0.591325044631958,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1001_y201_class0.png,0.03197956085205078,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y751_class0.png,0.5630589127540588,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x901_y1251_class0.png,0.8187368512153625,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y501_class0.png,0.12262824177742004,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x451_y951_class0.png,0.004503272473812103,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1351_y1301_class0.png,0.28756770491600037,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1501_y1451_class0.png,0.018369639292359352,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1101_y751_class0.png,0.9449946880340576,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2151_y601_class0.png,0.0007778466097079217,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x501_y1801_class0.png,0.011136502958834171,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1551_y801_class0.png,0.976802408695221,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1201_y301_class0.png,0.05223085358738899,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y1451_class0.png,0.004365325439721346,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1601_y451_class0.png,0.02190636657178402,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1301_y1301_class0.png,0.6214834451675415,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x151_y1451_class0.png,0.0004459562187548727,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1601_y801_class0.png,0.879767894744873,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y951_class0.png,0.8963421583175659,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y1951_class0.png,0.00015567596710752696,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y1001_class0.png,0.896251380443573,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y1901_class0.png,2.8078768082195893e-05,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1151_y751_class0.png,0.9564718008041382,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1251_y1301_class0.png,0.7331175804138184,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1751_y601_class0.png,0.026835685595870018,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2601_y601_class0.png,0.004573863931000233,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1901_y551_class0.png,0.03468417376279831,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2051_y651_class0.png,0.011800596490502357,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1051_y251_class0.png,0.041969768702983856,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y401_class0.png,0.00011774458835134283,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1401_y1251_class0.png,0.2033909112215042,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x951_y401_class0.png,0.10530251264572144,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x451_y1851_class0.png,0.000498446577694267,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x901_y851_class0.png,0.16184942424297333,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1351_y1201_class0.png,0.4561144709587097,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y1601_class0.png,0.007680746726691723,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1101_y201_class0.png,0.1284157931804657,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1951_y1801_class0.png,0.0019154998008161783,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1201_y1651_class0.png,0.0051696584559977055,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1551_y751_class0.png,0.9598750472068787,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1401_y601_class0.png,0.3677242398262024,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y301_class0.png,0.08640053123235703,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x101_y1351_class0.png,0.0026010938454419374,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x601_y601_class0.png,0.03240552172064781,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2351_y851_class0.png,0.0003814711526501924,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1551_y2051_class0.png,0.00014174655370879918,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y901_class0.png,0.7951018214225769,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1551_y451_class0.png,0.02658182755112648,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1401_y901_class0.png,0.9233852624893188,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y651_class0.png,0.6401017308235168,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2551_y401_class0.png,0.002204089192673564,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x901_y101_class0.png,0.22893130779266357,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x801_y201_class0.png,0.1711304485797882,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x101_y1251_class0.png,0.00029080171952955425,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1301_y851_class0.png,0.8493474125862122,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1001_y851_class0.png,0.690037190914154,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1351_y1251_class0.png,0.5281683802604675,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1751_y2101_class0.png,0.002626552479341626,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1751_y901_class0.png,0.0024630071129649878,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1701_y801_class0.png,0.0011469158343970776,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x801_y851_class0.png,0.11422024667263031,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1001_y801_class0.png,0.5052946209907532,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x801_y951_class0.png,0.7175564765930176,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x751_y551_class0.png,0.10511863231658936,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y401_class0.png,0.008046386763453484,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y901_class0.png,0.8560317754745483,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y1451_class0.png,0.08344117552042007,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x501_y1051_class0.png,0.03384403511881828,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x501_y1851_class0.png,0.005730246659368277,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x801_y401_class0.png,0.3654283583164215,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x501_y101_class0.png,0.11162799596786499,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1301_y651_class0.png,0.9535353183746338,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1201_y1201_class0.png,0.5480764508247375,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1051_y1251_class0.png,0.9382938742637634,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1251_y901_class0.png,0.9767136573791504,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x601_y1501_class0.png,0.00851130299270153,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1351_y651_class0.png,0.8203255534172058,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1401_y801_class0.png,0.7227227091789246,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1101_y1301_class0.png,0.6356183290481567,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1651_y651_class0.png,0.06548520922660828,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y1551_class0.png,0.014957087114453316,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1251_y601_class0.png,0.4292125403881073,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x151_y1401_class0.png,0.003664220217615366,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y1251_class0.png,0.31618449091911316,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1351_y851_class0.png,0.9486324787139893,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2401_y751_class0.png,0.00013873411808162928,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x751_y501_class0.png,0.04008735716342926,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y251_class0.png,0.027663977816700935,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y1901_class0.png,5.9907062677666545e-05,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y1151_class0.png,0.4014531373977661,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1101_y501_class0.png,0.15520648658275604,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x751_y1151_class0.png,0.7110798954963684,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y1401_class0.png,0.24077460169792175,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1951_y451_class0.png,0.027324529364705086,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1201_y551_class0.png,0.05639204382896423,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1151_y1301_class0.png,0.5334582328796387,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y1801_class0.png,0.019531236961483955,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y1601_class0.png,0.0002401553647359833,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y601_class0.png,0.001054624211974442,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2301_y851_class0.png,0.00034938580938614905,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1901_y601_class0.png,0.028194217011332512,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x901_y1301_class0.png,0.36959946155548096,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x951_y1251_class0.png,0.8462603092193604,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1901_y451_class0.png,0.009232214652001858,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1151_y1151_class0.png,0.901661217212677,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1001_y1151_class0.png,0.8872045874595642,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x551_y1051_class0.png,0.3400193452835083,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x801_y51_class0.png,0.18528291583061218,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1501_y801_class0.png,0.9005298018455505,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x51_y1351_class0.png,0.0002879764651879668,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1151_y501_class0.png,0.17967446148395538,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y251_class0.png,0.4126189351081848,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1451_y751_class0.png,0.5227047204971313,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x651_y1051_class0.png,0.9610249400138855,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x2201_y601_class0.png,0.00013238185783848166,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x901_y1701_class0.png,6.327425944618881e-05,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1101_y1251_class0.png,0.8142006397247314,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1901_y1051_class0.png,0.023893602192401886,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x601_y751_class0.png,0.0073743658140301704,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1051_y201_class0.png,0.0384661927819252,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x951_y1401_class0.png,0.007460643537342548,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x901_y451_class0.png,0.17688478529453278,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1951_y651_class0.png,0.0012089457595720887,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x701_y1051_class0.png,0.8340692520141602,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1001_y1201_class0.png,0.8862236142158508,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x1051_y1201_class0.png,0.8998277187347412,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x851_y651_class0.png,0.6026756167411804,0
/kaggle/input/breast-histopathology-images/10258/0/10258_idx5_x551_y1801_class0.png,0.013663132674992085,0
